arch,cpu_clock,isa,l1_size,l2_shared_by_cores,l2_size,l3_size,ld_shared_by_cores,mem_clock,mem_size,mem_type,no_of_threads,num-cpus,system_name,bus_speed_qpi,bus_speed_dmi,l1_ins_assoc,l1_data_assoc,l2_assoc,l3_assoc,raw_bus_speed,converted_bus_speed,ddr_type,runtime
Intel Xeon Platinum 8164,2,X86_64,32,1,1,71680,1,2666,384,PC4-2666V,52,52,Cisco UCS B200 M5 (Intel Xeon Platinum 8164- 2.00GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.563451
Intel Xeon Platinum 8168,2.7,X86_64,32,1,1,67584,1,2666,384,PC4-2666V,48,48,Cisco UCS B200 M5 (Intel Xeon Platinum 8168- 2.70GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,31.518921
Intel Xeon Platinum 8153,2,X86_64,32,1,1,45056,1,2666,384,PC4-2666V,32,32,Cisco UCS B200 M5 (Intel Xeon Platinum 8153- 2.00GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,37.917946
Intel Xeon Platinum 8176,2.1,X86_64,32,1,1,77824,1,2666,384,PC4-2666V,56,56,Cisco UCS B200 M5 (Intel Xeon Platinum 8176- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.313414
Intel Xeon Platinum 8160,2.1,X86_64,32,1,1,67584,1,2666,384,PC4-2666V,48,48,Cisco UCS C220 M5 (Intel Xeon Platinum 8160- 2.10GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.671891
Intel Xeon Gold 6136,3,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,24,24,Cisco UCS C220 M5 (Intel Xeon Gold 6136- 3.00GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.437297
Intel Xeon Platinum 8176,2.1,X86_64,32,1,1,77824,1,2666,384,PC4-2666V,56,56,Cisco UCS C220 M5 (Intel Xeon Platinum 8176- 2.10GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,35.887559
Intel Xeon Platinum 8156,3.6,X86_64,32,1,1,32768,1,2666,384,PC4-2666V,8,8,Cisco UCS C220 M5 (Intel Xeon Platinum 8156- 3.60GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,41.538719
Intel Xeon Gold 6148,2.4,X86_64,32,1,1,55296,1,2666,384,PC4-2666V,40,40,Cisco UCS C220 M5 (Intel Xeon Gold 6148- 2.40 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,36.099918
Intel Xeon Gold 6132,2.6,X86_64,32,1,1,38912,1,2666,384,PC4-2666V,28,28,Cisco UCS C220 M5 (Intel Xeon Gold 6132- 2.60GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.815399
Intel Xeon Platinum 8168,2.7,X86_64,32,1,1,67584,1,2666,384,PC4-2666V,48,48,Cisco UCS C220 M5 (Intel Xeon Platinum 8168- 2.70GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,31.479609
Intel Xeon Gold 5120,2.2,X86_64,32,1,1,38912,1,2666,384,PC4-2666V,28,28,Cisco UCS C220 M5 (Intel Xeon Gold 5120- 2.20GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,39.664285
Intel Xeon Platinum 8158,3,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,24,24,Cisco UCS C220 M5 (Intel Xeon Platinum 8158- 3.00GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.546899
Intel Xeon Platinum 8170,2.1,X86_64,32,1,1,71680,1,2666,384,PC4-2666V,52,52,Cisco UCS B200 M5 (Intel Xeon Platinum 8170- 2.10GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,35.471103
Intel Xeon Gold 6142M,2.6,X86_64,32,1,1,90112,1,2666,768,PC4-2666V,64,64,Cisco UCS C480 M5 (Intel Xeon Gold 6142M- 2.60GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,45.651676
Intel Xeon Platinum 8160M,2.1,X86_64,32,1,1,135168,1,2666,768,PC4-2666V,96,96,Cisco UCS C480 M5 (Intel Xeon Platinum 8160M- 2.10GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,50.804113
Intel Xeon Gold 6134M,3.2,X86_64,32,1,1,98304,1,2666,768,PC4-2666V,32,32,Cisco UCS C480 M5 (Intel Xeon Gold 6134M- 3.20GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,40.832432
Intel Xeon Gold 6140M,2.3,X86_64,32,1,1,98304,1,2666,768,PC4-2666V,72,72,Cisco UCS C480 M5 (Intel Xeon Gold 6140M- 2.30GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,48.242836
Intel Xeon Gold 5115,2.4,X86_64,32,1,1,53248,1,2666,768,PC4-2666V,40,40,Cisco UCS C480 M5 (Intel Xeon Gold 5115- 2.40GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,55.854025
Intel Xeon Platinum 8176M,2.1,X86_64,32,1,1,155648,1,2666,768,PC4-2666V,112,112,Cisco UCS C480 M5 (Intel Xeon Platinum 8176M- 2.10GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,50.099815
Intel Xeon Gold 6142M,2.6,X86_64,32,1,1,45056,1,2666,384,PC4-2666V,32,32,Cisco UCS C240 M5 (Intel Xeon Gold 6142M 2.60 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,35.227971
Intel Xeon Platinum 8170M,2.1,X86_64,32,1,1,71680,1,2666,384,PC4-2666V,52,52,Cisco UCS C240 M5 (Intel Xeon Platinum 8170M- 2.10GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.248273
Intel Xeon Gold 6134M,3.2,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,16,16,Cisco UCS C240 M5 (Intel Xeon Gold 6134M- 3.20GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,37.196948
Intel Xeon Platinum 8176M,2.1,X86_64,32,1,1,77824,1,2666,384,PC4-2666V,56,56,Cisco UCS C240 M5 (Intel Xeon Platinum 8176M- 2.10GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.591845
Intel Xeon Platinum 8180M,2.5,X86_64,32,1,1,77824,1,2666,384,PC4-2666V,56,56,Cisco UCS C240 M5 (Intel Xeon Platinum 8180M- 2.50GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.250685
Intel Xeon Platinum 8160M,2.1,X86_64,32,1,1,67584,1,2666,384,PC4-2666V,48,48,Cisco UCS C240 M5 (Intel Xeon Platinum 8160M- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.572554
Intel Xeon Platinum 8180,2.5,X86_64,32,1,1,77824,1,2666,384,PC4-2666V,56,56,Cisco UCS C240 M5 (Intel Xeon Platinum 8180- 2.50 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.765108
Intel Xeon Gold 6144,3.5,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,16,16,Cisco UCS B200 M5 (Intel Xeon Gold 6144- 3.50 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.200125
Intel Xeon Gold 6146,3.2,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,24,24,Cisco UCS B200 M5 (Intel Xeon Gold 6146- 3.20 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,32.518709
Intel Xeon Gold 6130,2.1,X86_64,32,1,1,45056,1,2666,768,PC4-2666V,32,32,Cisco UCS B200 M5 (Intel Xeon Gold 6130- 2.10GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,36.257653
Intel Xeon Gold 6138,2,X86_64,32,1,1,55296,1,2666,384,PC4-2666V,40,40,Cisco UCS B200 M5 (Intel Xeon Gold 6138- 2.00GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,35.26859
Intel Xeon Gold 6140,2.3,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,36,36,Cisco UCS B200 M5 (Intel Xeon Gold 6140- 2.30GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.956231
Intel Xeon Silver 4108,1.8,X86_64,32,1,1,22528,1,2666,384,PC4-2666V,16,16,Cisco UCS C240 M5 (Intel Xeon Silver 4108- 1.80GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,48.388259
Intel Xeon Bronze 3104,1.7,X86_64,32,1,1,16384,1,2666,384,PC4-2666V,12,12,Cisco UCS C240 M5 (Intel Xeon Bronze 3104- 1.70GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,62.759164
Intel Xeon Bronze 3106,1.7,X86_64,32,1,1,22528,1,2666,384,PC4-2666V,16,16,Cisco UCS C240 M5 (Intel Xeon Bronze 3106- 1.70GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,57.438229
Intel Xeon Gold 6128,3.4,X86_64,32,1,1,38912,1,2666,384,PC4-2666V,12,12,Cisco UCS C240M5 (Intel Xeon Gold 6128- 3.40GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,36.509277
Intel Xeon Platinum 8180,2.5,X86_64,32,1,1,155648,1,2666,768,PC4-2666V,112,112,Cisco UCS C480 M5 (Intel Xeon Platinum 8180- 2.50GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,48.86911
Intel Xeon Gold 5120,2.2,X86_64,32,1,1,38912,1,2666,384,PC4-2666V,28,28,Cisco UCS B200 M5 (Intel Xeon Gold 5120- 2.20GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,38.438863
Intel Xeon Gold 6140,2.3,X86_64,32,1,1,98304,1,2666,768,PC4-2666V,72,72,Cisco UCS C480 M5 (Intel Xeon Gold 6140- 2.30GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,53.963777
Intel Xeon Gold 6150,2.7,X86_64,32,1,1,49152,1,2666,768,PC4-2666V,36,36,Cisco UCS B200 M5 (Intel Xeon Gold 6150- 2.70GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.828719
Intel Xeon Gold 6154,3,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,36,36,Cisco UCS B200 M5 (Intel Xeon Gold 6154- 3.00GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,32.882564
Intel Xeon Platinum 8156,3.6,X86_64,32,1,1,32768,1,2666,384,PC4-2666V,8,8,Cisco UCS B200 M5 (Intel Xeon Platinum 8156- 3.60GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,42.424481
Intel Xeon Gold 5118,2.3,X86_64,32,1,1,32768,1,2666,384,PC4-2666V,24,24,Cisco UCS B200 M5 (Intel Xeon Gold 5118- 2.30GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,38.648167
Intel Xeon Platinum 8158,3,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,24,24,Cisco UCS B200 M5 (Intel Xeon Platinum 8158- 3.00GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.037539
Intel Xeon Platinum 8158,3,X86_64,32,1,1,98304,1,2666,768,PC4-2666V,48,48,Cisco UCS C480 M5 (Intel Xeon Platinum 8158- 3.00GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,42.474777
Intel Xeon Gold 6132,2.6,X86_64,32,1,1,38912,1,2666,384,PC4-2666V,28,28,Cisco UCS B200 M5 (Intel Xeon Gold 6132- 2.60GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.418029
Intel Xeon Gold 6134M,3.2,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,16,16,Cisco UCS C220 M5 (Intel Xeon Gold 6134M- 3.20GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,36.604022
Intel Xeon Platinum 8180M,2.5,X86_64,32,1,1,77824,1,2666,384,PC4-2666V,56,56,Cisco UCS C220 M5 (Intel Xeon Platinum 8180M- 2.50GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,32.14153
Intel Xeon Gold 5118,2.3,X86_64,32,1,1,65536,1,2666,768,PC4-2666V,48,48,Cisco UCS B480 M5 (Intel Xeon Gold 5118- 2.30 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,59.788137
Intel Xeon Gold 5115,2.4,X86_64,32,1,1,53248,1,2666,768,PC4-2666V,40,40,Cisco UCS B480 M5 (Intel Xeon Gold 5115- 2.40 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,54.651754
Intel Xeon Gold 6142M,2.6,X86_64,32,1,1,45056,1,2666,384,PC4-2666V,32,32,Cisco UCS C220 M5 (Intel Xeon Gold 6142M- 2.60GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.967794
Intel Xeon Platinum 8160M,2.1,X86_64,32,1,1,67584,1,2666,384,PC4-2666V,48,48,Cisco UCS C220 M5 (Intel Xeon Platinum 8160M- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.496753
Intel Xeon Platinum 8176M,2.1,X86_64,32,1,1,77824,1,2666,384,PC4-2666V,56,56,Cisco UCS C220 M5 (Intel Xeon Platinum 8176M- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.51536
Intel Xeon Platinum 8170M,2.1,X86_64,32,1,1,143360,1,2666,768,PC4-2666V,104,104,Cisco UCS C480 M5 (Intel Xeon Platinum 8170M- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,50.520872
Intel Xeon Gold 6140M,2.3,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,36,36,Cisco UCS C220 M5 (Intel Xeon Gold 6140M- 2.30 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,36.296941
Intel Xeon Silver 4112,2.6,X86_64,32,1,1,16384,1,2666,384,PC4-2666V,8,8,Cisco UCS B200 M5 (Intel Xeon Silver 4112- 2.60 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,51.056168
Intel Xeon Gold 6146,3.2,X86_64,32,1,1,98304,1,2666,768,PC4-2666V,48,48,Cisco UCS B480 M5 (Intel Xeon Gold 6146- 3.20 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,42.201224
Intel Xeon Platinum 8170M,2.1,X86_64,32,1,1,71680,1,2666,384,PC4-2666V,52,52,Cisco UCS C220 M5 (Intel Xeon Platinum 8170M- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.907838
Intel Xeon Gold 6126,2.6,X86_64,32,1,1,38912,1,2666,384,PC4-2666V,24,24,Cisco UCS B200 M5 (Intel Xeon Gold 6126- 2.60 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,35.627784
Intel Xeon Silver 4116,2.1,X86_64,32,1,1,32768,1,2666,384,PC4-2666V,24,24,Cisco UCS C220 M5 (Intel Xeon Silver 4116- 2.10 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,40.24889
Intel Xeon Silver 4112,2.6,X86_64,32,1,1,16384,1,2666,384,PC4-2666V,8,8,Cisco UCS C220 M5 (Intel Xeon Silver 4112- 2.60 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,51.362426
Intel Xeon Gold 6136,3,X86_64,32,1,1,98304,1,2666,768,PC4-2666V,48,48,Cisco UCS B480 M5 (Intel Xeon Gold 6136- 3.00 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,41.251214
Intel Xeon Silver 4110,2.1,X86_64,32,1,1,22528,1,2666,384,PC4-2666V,16,16,Cisco UCS B200 M5 (Intel Xeon Silver 4110- 2.10 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,41.548481
Intel Xeon Gold 6142,2.6,X86_64,32,1,1,45056,1,2666,384,PC4-2666V,32,32,Cisco UCS B200 M5 (Intel Xeon Gold 6142- 2.60 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,31.933842
Intel Xeon Silver 4114,2.2,X86_64,32,1,1,26624,1,2666,384,PC4-2666V,20,20,Cisco UCS C220 M5 (Intel Xeon Silver 4114- 2.20 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,44.284712
Intel Xeon Silver 4110,2.1,X86_64,32,1,1,22528,1,2666,384,PC4-2666V,16,16,Cisco UCS C220 M5 (Intel Xeon Silver 4110- 2.10 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,45.260174
Intel Xeon Gold 6134,3.2,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,16,16,Cisco UCS B200 M5 (Intel Xeon Gold 6134- 3.20 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.450399
Intel Xeon Platinum 8180M,2.5,X86_64,32,1,1,155648,1,2666,768,PC4-2666V,112,112,Cisco UCS C480 M5 (Intel Xeon Platinum 8180M- 2.50 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,50.033629
Intel Xeon Gold 6128,3.4,X86_64,32,1,1,38912,1,2666,384,PC4-2666V,12,12,Cisco UCS B200 M5 (Intel Xeon Gold 6128- 3.40 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,37.906205
Intel Xeon Gold 5122,3.6,X86_64,32,1,1,32768,1,2666,384,PC4-2666V,8,8,Cisco UCS B200 M5 (Intel Xeon Gold 5122- 3.60 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,43.292894
Intel Xeon Silver 4108,1.8,X86_64,32,1,1,22528,1,2666,384,PC4-2666V,16,16,Cisco UCS C220 M5 (Intel Xeon Silver 4108- 1.80 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,48.359716
Intel Xeon Platinum 8180,2.5,X86_64,32,1,1,77824,1,2666,384,PC4-2666V,56,56,Cisco UCS C220 M5 (Intel Xeon Platinum 8180- 2.50 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.226015
Intel Xeon Gold 6130,2.1,X86_64,32,1,1,45056,1,2666,384,PC4-2666V,32,32,Cisco UCS C220 M5 (Intel Xeon Gold 6130- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,37.316095
Intel Xeon Gold 6134M,3.2,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,16,16,Cisco UCS B200 M5 (Intel Xeon Gold 6134M- 3.20 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,37.204492
Intel Xeon Gold 6136,3,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,24,24,Cisco UCS B200 M5 (Intel Xeon Gold 6136- 3.00 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.396499
Intel Xeon Gold 5115,2.4,X86_64,32,1,1,26624,1,2666,384,PC4-2666V,20,20,Cisco UCS B200 M5 (Intel Xeon Gold 5115- 2.40 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,38.765242
Intel Xeon Silver 4114,2.2,X86_64,32,1,1,26624,1,2666,384,PC4-2666V,20,20,Cisco UCS B200 M5 (Intel Xeon Silver 4114- 2.20 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,39.939844
Intel Xeon Gold 6128,3.4,X86_64,32,1,1,38912,1,2666,384,PC4-2666V,12,12,Cisco UCS C220 M5 (Intel Xeon Gold 6128- 3.40 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,36.500909
Intel Xeon Bronze 3106,1.7,X86_64,32,1,1,22528,1,2666,384,PC4-2666V,16,16,Cisco UCS C220 M5 (Intel Xeon Bronze 3106- 1.70 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,57.918223
Intel Xeon Platinum 8170,2.1,X86_64,32,1,1,71680,1,2666,384,PC4-2666V,52,52,Cisco UCS C220 M5 (Intel Xeon Platinum 8170- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,36.782439
Intel Xeon Bronze 3104,1.7,X86_64,32,1,1,16384,1,2666,384,PC4-2666V,12,12,Cisco UCS C220 M5 (Intel Xeon Bronze 3104- 1.70 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,63.265869
Intel Xeon Bronze 3106,1.7,X86_64,32,1,1,22528,1,2666,384,PC4-2666V,16,16,Cisco UCS B200 M5 (Intel Xeon Bronze 3106- 1.70 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,57.184218
Intel Xeon Gold 6140,2.3,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,36,36,Cisco UCS C240 M5 (Intel Xeon Gold 6140- 2.30 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.175548
Intel Xeon Gold 6134,3.2,X86_64,32,1,1,49152,1,2666,384,PC4-2666V,16,16,Cisco UCS C220 M5 (Intel Xeon Gold 6134- 3.20 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,36.715354
Intel Xeon Gold 6152,2.1,X86_64,32,1,1,61440,1,2666,384,PC4-2666V,44,44,Cisco UCS C220 M5 (Intel Xeon Gold 6152- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,35.677662
Intel Xeon Silver 4116,2.1,X86_64,32,1,1,32768,1,2666,384,PC4-2666V,24,24,Cisco UCS B200 M5 (Intel Xeon Silver 4116- 2.10 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,40.331144
Intel Xeon Platinum 8180M,2.5,X86_64,32,1,1,77824,1,2666,384,PC4-2666V,56,56,Cisco UCS B200 M5 (Intel Xeon Platinum 8180M- 2.50 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,33.13603
Intel Xeon Silver 4108,1.8,X86_64,32,1,1,22528,1,2666,384,PC4-2666V,16,16,Cisco UCS B200 M5 (Intel Xeon Silver 4108- 1.80 GHz),9.6,,8,8,16,0,9.6 QPI,38.4,4,47.878461
Intel Xeon Gold 6130,2.1,X86_64,32,1,1,45056,1,2666,384,PC4-2666V,32,32,Cisco UCS C240 M5 (Intel Xeon Gold 6130- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,37.271194
Intel Xeon Gold 5118,2.3,X86_64,32,1,1,32768,1,2666,384,PC4-2666V,24,24,Cisco UCS C240 M5 (Intel Xeon Gold 5118- 2.30 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,39.598134
Intel Xeon Platinum 8170,2.1,X86_64,32,1,1,71680,1,2666,384,PC4-2666V,52,52,Cisco UCS C240 M5 (Intel Xeon Platinum 8170- 2.10 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,34.679178
Intel Xeon Gold 6148,2.4,X86_64,32,1,1,110592,1,2666,768,PC4-2666V,80,80,Cisco UCS B480 M5 (Intel Xeon Gold 6148- 2.40 GHz),10.4,,8,8,16,0,10.4 QPI,41.6,4,48.728341
Intel Xeon X5680,4.5,X86_64,32,1,256,24576,1,1600,24,PC3-12800U,12,12,Cryo Octane EDP-WS,6.4,,4,8,8,16,6.4 QPI,25.6,3,63.868679
Intel Core i7-2600K,4.8,X86_64,32,1,256,8192,1,2000,16,PC3-16000U,4,4,Cryo Quad EUP-RO,,5,8,8,8,16,5 DMI,2,3,79.674453
Intel Core 2 Extreme X6800,2.933,X86_64,32,1,4,0,1,667,4,667MHz,2,2,Dell Precision 390 (Intel X6800- 2.93 GHz),,,8,8,16,0,1066 FSB,8,1,548.25
Intel Xeon 5160,3,X86_64,32,1,4,0,1,667,8,667MHz,2,2,Dell Precision 690 (Intel Xeon 5160- 3.00 GHz),,,8,8,16,0,1333 FSB,10,1,576.954
Intel Pentium D 925,3,X86_64,12,1,2,0,1,667,2,DDR2,2,2,PowerEdge 840,,,8,8,8,0,800 FSB,6,2,1149.032
Intel Core 2 Extreme X6800,2.933,X86_64,32,1,4,0,1,667,4,667MHz,2,2,Dell Precision 390 (Intel X6800- 2.93 GHz),,,8,8,16,0,1066 FSB,8,1,548.25
Intel Core 2 Extreme QX6800,2.933,X86_64,32,1,8,0,1,667,8,667MHz,4,4,Dell Precision 390 (Intel QX6800- 2.93 GHz),,,8,8,16,0,1066 FSB,8,1,526.375
Intel Xeon X5365,3,X86_64,32,1,8,0,1,667,16,667MHz,4,4,Dell Precision 690 (Intel Xeon X5365- 3.00 GHz),,,8,8,16,0,1333 FSB,10,1,547.281
Intel Xeon 5160,3,X86_64,32,1,4,0,1,667,8,667MHz,2,2,Dell Precision 690 (Intel 5160- 3.00 GHz),,,8,8,16,0,1333 FSB,10,1,547.469
Intel Xeon X5272,3.4,X86_64,32,1,6,0,1,800,8,800MHz,4,4,Dell Precision T7400 (Intel Xeon X5272- 3.40 GHz),,,8,8,24,0,1600 FSB,12,1,487.469
Intel Xeon X5482,3.2,X86_64,32,1,12,0,1,800,16,800MHz,8,8,Dell Precision T7400 (Intel Xeon X5482- 3.20 GHz),,,8,8,24,0,1600 FSB,12,1,482.812
Intel Core 2 Duo E6850,3,X86_64,32,1,4,0,1,800,4,800MHz,2,2,Dell Precision T3400 (Intel E6850- 3.00 GHz),,,8,8,16,0,1333 FSB,10,1,485.172
Intel Core 2 Extreme QX6850,3,X86_64,32,1,8,0,1,800,8,800MHz,4,4,Dell Precision T3400 (Intel QX6850- 3.00 GHz),,,8,8,16,0,1333 FSB,10,1,482.75
Intel Core 2 Extreme QX9650,3,X86_64,32,1,12,0,1,800,8,800MHz,4,4,Dell Precision T3400 (Intel QX9650- 3.00 GHz),,,8,8,24,0,1333 FSB,10,1,445.375
Intel Core 2 Duo E8500,3.166,X86_64,32,1,6,0,1,800,4,800MHz,2,2,Dell Precision T3400 (Intel E8500- 3.16 GHz),,,8,8,24,0,1333 FSB,10,1,429.453
Intel Xeon X5482,3.2,X86_64,32,1,12,0,1,800,16,800MHz,8,8,Dell Precision T7400 (Intel Xeon X5482- 3.20 GHz),,,8,8,24,0,1600 FSB,12,1,482.812
Intel Xeon X5272,3.4,X86_64,32,1,6,0,1,800,16,800MHz,4,4,Dell Precision T7400 (Intel Xeon X5272- 3.40 GHz),,,8,8,24,0,1600 FSB,12,1,487.469
Intel Core 2 Extreme QX9650,3,X86_64,32,1,12,0,1,800,8,800MHz,4,4,Dell Precision T3400 (Intel QX9650- 3.00 GHz),,,8,8,24,0,1333 FSB,10,1,445.375
Intel Core 2 Duo E8500,3.166,X86_64,32,1,6,0,1,800,8,800MHz,2,2,Dell Precision T3400 (Intel E8500- 3.16 GHz),,,8,8,24,0,1333 FSB,10,1,429.453
Intel Xeon E5450,3,X86_64,32,1,12,0,1,667,16,667MHz,8,8,Dell Precision R5400 (Intel Xeon E5450- 3.00 GHz),,,8,8,24,0,1333 FSB,10,1,582
Intel Xeon X5260,3.333,X86_64,32,1,6,0,1,667,16,667MHz,4,4,Dell Precision R5400 (Intel Xeon X5260- 3.33 GHz),,,8,8,24,0,1333 FSB,10,1,501.8
Intel Xeon X5460,3.166,X86_64,32,1,12,0,1,667,16,667MHz,8,8,PowerEdge 2900 III (Intel Xeon X5460- 3.16 GHz),,,8,8,24,0,1333 FSB,10,1,525.610295
Intel Xeon E5450,3,X86_64,32,1,12,0,1,667,16,667MHz,8,8,PowerEdge 2900 III (Intel Xeon E5450- 3.00 GHz),,,8,8,24,0,1333 FSB,10,1,541.385827
Intel Xeon E5450,3,X86_64,32,1,12,0,1,667,16,667MHz,8,8,PowerEdge M600 (Intel Xeon E5450- 3.00 GHz),,,8,8,24,0,1333 FSB,10,1,583.574718
Intel Xeon E5420,2.5,X86_64,32,1,12,0,1,667,16,667MHz,8,8,PowerEdge M600 (Intel Xeon E5420- 2.50 GHz),,,8,8,24,0,1333 FSB,10,1,616.681992
Intel Xeon X5460,3.166,X86_64,32,1,12,0,1,667,16,667MHz,8,8,PowerEdge M600 (Intel Xeon X5460- 3.16 GHz),,,8,8,24,0,1333 FSB,10,1,520.906351
Intel Xeon X5260,3.333,X86_64,32,1,6,0,1,667,16,667MHz,4,4,PowerEdge 2900 III (Intel Xeon X5260- 3.33 GHz),,,8,8,24,0,1333 FSB,10,1,511.089921
Intel Xeon E5205,1.866,X86_64,32,1,6,0,1,667,16,667MHz,4,4,PowerEdge M600 (Intel Xeon E5205- 1.86 GHz),,,8,8,24,0,1066 FSB,8,1,792.190965
