arch,cpu_clock,isa,l1_size,l2_shared_by_cores,l2_size,l3_size,ld_shared_by_cores,mem_clock,mem_size,mem_type,no_of_threads,num-cpus,system_name,bus_speed_qpi,bus_speed_dmi,l1_ins_assoc,l1_data_assoc,l2_assoc,l3_assoc,raw_bus_speed,converted_bus_speed,ddr_type,runtime
Intel Xeon X5687,3.6,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon X5687- 3.60 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,20.462221
Intel Xeon E7-4870,2.4,X86_64,32,1,256,122880,1,1066,512,PC3-8500R,80,40,NovaScale R480 F2 (Intel Xeon E7-4870- 2.40 GHz),6.4,,4,8,8,24,6.4 QPI,25.6,3,18.942951
Intel Xeon E3-1270,3.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,4,4,NovaScale T810B F2 (Intel Xeon E3-1270- 3.40 GHz),,5,8,8,8,16,5 DMI,2,3,35.847533
Intel Xeon E3-1280,3.5,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,4,4,NovaScale R410B F2 (Intel Xeon E3-1280- 3.50 GHz),,5,8,8,8,16,5 DMI,2,3,34.647339
Intel Xeon E3-1220,3.1,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1220- 3.10 GHz),,5,8,8,8,16,5 DMI,2,3,38.052596
Intel Core i3-2100,3.1,X86_64,32,1,256,3072,1,1333,8,PC3-10600R,2,2,NovaScale R410B F2 (Intel Core i3-2100- 3.10 GHz),,5,8,8,8,12,5 DMI,2,3,60.657007
Intel Xeon E3-1270,3.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1270- 3.40 GHz),,5,8,8,8,16,5 DMI,2,3,35.247408
Intel Core i3-2100,3.1,X86_64,32,1,256,3072,1,1333,8,PC3-10600R,2,2,NovaScale T810B F2 (Intel Core i3-2100- 3.10 GHz),,5,8,8,8,12,5 DMI,2,3,65.659717
Intel Xeon E3-1260L,2.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1260L- 2.40 GHz),,5,8,8,8,16,5 DMI,2,3,55.677895
Intel Xeon E3-1230,3.2,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1230- 3.20 GHz),,5,8,8,8,16,5 DMI,2,3,37.250996
Intel Xeon E3-1240,3.3,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1240- 3.30 GHz),,5,8,8,8,16,5 DMI,2,3,35.848464
Intel Xeon E3-1220,3.1,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1220- 3.10 GHz),,5,8,8,8,16,5 DMI,2,3,37.451737
Intel Xeon E3-1230,3.2,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1230- 3.20 GHz),,5,8,8,8,16,5 DMI,2,3,36.650347
Intel Xeon E3-1240,3.3,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1240- 3.30 GHz),,5,8,8,8,16,5 DMI,2,3,35.848745
Intel Xeon E3-1220,3.1,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1220- 3.10 GHz),,5,8,8,8,16,5 DMI,2,3,38.052596
Intel Xeon E3-1230,3.2,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1230- 3.20 GHz),,5,8,8,8,16,5 DMI,2,3,37.250996
Intel Xeon E3-1220,3.1,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale T810B F2 (Intel Xeon E3-1220- 3.10 GHz),,5,8,8,8,16,5 DMI,2,3,37.451737
Intel Core i3-2100,3.1,X86_64,32,1,256,3072,1,1333,8,PC3-10600R,2,2,NovaScale T810B F2 (Intel Core i3-2100- 3.10 GHz),,5,8,8,8,12,5 DMI,2,3,65.659717
Intel Core i3-2100,3.1,X86_64,32,1,256,3072,1,1333,8,PC3-10600R,2,2,NovaScale R410B F2 (Intel Core i3-2100- 3.10 GHz),,5,8,8,8,12,5 DMI,2,3,60.657007
Intel Xeon E3-1270,3.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1270- 3.40 GHz),,5,8,8,8,16,5 DMI,2,3,35.247408
Intel Xeon E3-1260L,2.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1260L- 2.40 GHz),,5,8,8,8,16,5 DMI,2,3,55.677895
Intel Xeon E3-1240,3.3,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1240- 3.30 GHz),,5,8,8,8,16,5 DMI,2,3,35.848464
Intel Xeon E3-1230,3.2,X86_64,32,1,256,8192,1,1333,8,PC3-10600R,8,4,NovaScale R410B F2 (Intel Xeon E3-1230- 3.20 GHz),,5,8,8,8,16,5 DMI,2,3,36.650347
Intel Xeon E5603,1.6,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,NovaScale R430 F2 (Intel Xeon E5603- 1.6 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,55.114669
Intel Xeon E5606,2.133,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale R430 F2 (Intel Xeon E5606- 2.13 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,35.501867
Intel Xeon E5607,2.267,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale R430 F2 (Intel Xeon E5607- 2.26 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,34.298201
Intel Xeon E5607,2.267,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale R450 F2 (Intel Xeon E5607- 2.26 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,34.298209
Intel Xeon E5645,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R430 F2 (Intel Xeon E5645- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,23.67659
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R430 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,29.477576
Intel Xeon E5649,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R430 F2 (Intel Xeon E5649- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,32.477682
Intel Xeon X5660,2.8,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R430 F2 (Intel Xeon X5660- 2.8 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,20.465997
Intel Xeon X5672,3.2,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R430 F2 (Intel Xeon X5672- 3.60 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,25.065129
Intel Xeon E5649,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R450 F2 (Intel Xeon E5649- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,22.67523
Intel Xeon X5675,3.067,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R430 F2 (Intel Xeon X5675- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,22.463666
Intel Xeon X5660,2.8,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R450 F2 (Intel Xeon X5660- 2.80 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,20.465798
Intel Xeon E5603,1.6,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,NovaScale R450 F2 (Intel Xeon E5603- 1.6 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,55.513042
Intel Xeon E5606,2.133,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale R450 F2 (Intel Xeon E5606- 2.13 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,35.302913
Intel Xeon E5645,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R450 F2 (Intel Xeon E5645- 2.40 Ghz),5.86,,4,8,8,16,5.86 QPI,23.44,3,23.675795
Intel Xeon E5649,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T840 F2 (Intel Xeon E5649- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,23.075919
Intel Xeon X5660,2.8,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T860 F2 (Intel Xeon X5660- 2.80 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,19.865655
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T860 F2 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,21.26685
Intel Xeon X5560,2.8,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon X5560- 2.80 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,25.665369
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,45.629632
Intel Xeon L5609,1.867,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,39.703774
Intel Xeon X5690,3.467,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T840 F2 (Intel Xeon X5690- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,17.662043
Intel Xeon X5675,3.067,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T840 F2 (Intel Xeon X5675- 3.06 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,18.663507
Intel Xeon E5645,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T840 F2 (Intel Xeon E5645- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,23.676093
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,45.629585
Intel Xeon L5640,2.267,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T860 F2 (Intel Xeon L5640- 2.26 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,24.476834
Intel Xeon E5607,2.267,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon E5607- 2.26 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,33.698329
Intel Xeon L5630,2.133,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon L5630- 2.13 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,33.093666
Intel Xeon E5603,1.6,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon E5603- 1.60 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,55.113868
Intel Xeon E5649,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T860 F2 (Intel Xeon E5649- 2.53 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,22.875285
Intel Xeon X5647,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon X5647- 2.93 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,24.873922
Intel Xeon E5645,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T860 F2 (Intel Xeon E5645- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,24.276059
Intel Xeon E5607,2.267,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon E5607- 2.26 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,33.69946
Intel Xeon E5606,2.133,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon E5606- 2.13 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,35.302216
Intel Xeon E5603,1.6,X86_64,32,1,256,8192,1,1333,48,PC3-10600R,8,8,NovaScale T860 F2 (Intel Xeon E5603- 1.60 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,55.312557
Intel Xeon X5672,3.2,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon X5672- 3.20 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,22.263088
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T840 F2 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,34.828849
Intel Xeon X5647,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon X5647- 2.93 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,24.674006
Intel Xeon X5560,2.8,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon X5560- 2.80 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,25.263723
Intel Xeon L5640,2.267,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale T840 F2 (Intel Xeon L5640- 2.26 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,41.627072
Intel Xeon L5630,2.133,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon L5630- 2.13 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,52.635712
Intel Xeon L5609,1.867,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,62.435324
Intel Xeon E5606,2.133,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,8,8,NovaScale T840 F2 (Intel Xeon E5606- 2.13 GHz),4.8,,4,8,8,0,4.8 QPI,19.2,3,35.502477
Intel Xeon L5640,2.267,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R460 F2 (Intel Xeon L5640- 2.26 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,41.62659
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R460 F2 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,34.425484
Intel Xeon L5609,1.867,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R460 F2 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,62.437865
Intel Xeon L5630,2.133,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R460 F2 (Intel Xeon L5630- 2.13 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,52.03599
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R460 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,45.428731
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R450 F2 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,20.46663
Intel Xeon X5660,2.8,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R440 F2 (Intel Xeon X5660- 2.80 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,34.225134
Intel Xeon E5620,2.4,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,NovaScale R440 F2 (Intel Xeon E5620- 2.40 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,45.629465
Intel Xeon L5640,2.267,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R440 F2 (Intel Xeon L5640- 2.26 GHz),5.86,,4,8,8,16,5.86 QPI,23.44,3,42.030787
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R440 F2 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,34.625046
Intel Xeon X5650,2.667,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,12,12,NovaScale R430 F2 (Intel Xeon X5650- 2.66 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,20.6664
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R460 F3 (Intel Xeon E5-2690- 2.90 GHz),8,5,8,8,8,20,8 QPI,32,3,6.274453
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale T840 F3 (Intel Xeon E5-2690- 2.90 GHz),8,5,8,8,8,20,8 QPI,32,3,6.274144
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R440 F3 (Intel Xeon E5-2690- 2.90 GHz),8,5,8,8,8,20,8 QPI,32,3,6.274747
Intel Xeon E5-2670,2.6,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R440 F3 (Intel Xeon E5-2670- 2.60 GHz),8,5,8,8,8,20,8 QPI,32,3,6.879636
Intel Xeon E5-2667,2.9,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R440 F3 (Intel Xeon E5-2667- 2.90 GHz),8,5,8,8,8,20,8 QPI,32,3,8.477822
Intel Xeon E5-2665,2.4,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R440 F3 (Intel Xeon E5-2665- 2.40 GHz),8,5,8,8,8,20,8 QPI,32,3,7.282646
Intel Xeon E5-2650L,1.8,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R440 F3 (Intel Xeon E5-2650L- 1.80 GHz),8,5,8,8,8,20,8 QPI,32,3,10.350657
Intel Xeon E5-2650,2,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R440 F3 (Intel Xeon E5-2650- 2.00 GHz),8,5,8,8,8,20,8 QPI,32,3,8.288119
Intel Xeon E5-2640,2.5,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R440 F3 (Intel Xeon E5-2640- 2.50 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,9.286045
Intel Xeon E5-2620,2,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R460 F3 (Intel Xeon E5-2620- 2.00 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,11.095504
Intel Xeon E5-2609,2.4,X86_64,32,1,256,20480,1,1600,128,PC3-12800R,8,8,NovaScale R460 F3 (Intel Xeon E5-2609- 2.40 GHz),6.4,5,8,8,8,20,6.4 QPI,25.6,3,14.696927
Intel Xeon E5-2603,1.8,X86_64,32,1,256,20480,1,1600,128,PC3-12800R,8,8,NovaScale R460 F3 (Intel Xeon E5-2603- 1.80 GHz),6.4,5,8,8,8,20,6.4 QPI,25.6,3,19.716422
Intel Xeon E5-2680,2.7,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R440 F3 (Intel Xeon E5-2680- 2.70 GHz),8,5,8,8,8,20,8 QPI,32,3,6.876951
Intel Xeon E5-2650L,1.8,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R460 F3 (Intel Xeon E5-2650L- 1.80 GHz),8,5,8,8,8,20,8 QPI,32,3,10.499223
Intel Xeon E5-2650,2,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R460 F3 (Intel Xeon E5-2650- 2.00 GHz),8,5,8,8,8,20,8 QPI,32,3,8.888219
Intel Xeon E5-2643,3.3,X86_64,32,1,256,20480,1,1600,128,PC3-12800R,16,8,NovaScale R460 F3 (Intel Xeon E5-2643- 3.30 GHz),8,5,8,8,8,20,8 QPI,32,3,11.075148
Intel Xeon E5-2640,2.5,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R460 F3 (Intel Xeon E5-2640- 2.50 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,10.08624
Intel Xeon E5-2630L,2,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R460 F3 (Intel Xeon E5-2630L- 2.00 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,11.093893
Intel Xeon E5-2630,2.3,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R460 F3 (Intel Xeon E5-2630- 2.30 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,10.691182
Intel Xeon E5-2630,2.3,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale T840 F3 (Intel Xeon E5-2630- 2.30 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,9.889015
Intel Xeon E5-2620,2,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale T840 F3 (Intel Xeon E5-2620- 2.00 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,11.094943
Intel Xeon E5-2609,2.4,X86_64,32,1,256,20480,1,1600,128,PC3-12800R,8,8,NovaScale T840 F3 (Intel Xeon E5-2609- 2.40 GHz),6.4,5,8,8,8,20,6.4 QPI,25.6,3,14.694646
Intel Xeon E5-2603,1.8,X86_64,32,1,256,20480,1,1600,128,PC3-12800R,8,8,NovaScale T840 F3 (Intel Xeon E5-2603- 1.80 GHz),6.4,5,8,8,8,20,6.4 QPI,25.6,3,19.714135
Intel Xeon E5-2680,2.7,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R460 F3 (Intel Xeon E5-2680- 2.70 GHz),8,5,8,8,8,20,8 QPI,32,3,6.677759
Intel Xeon E5-2670,2.6,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R460 F3 (Intel Xeon E5-2670- 2.60 GHz),8,5,8,8,8,20,8 QPI,32,3,6.879278
Intel Xeon E5-2667,2.9,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R460 F3 (Intel Xeon E5-2667- 2.90 GHz),8,5,8,8,8,20,8 QPI,32,3,8.477169
Intel Xeon E5-2665,2.4,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R460 F3 (Intel Xeon E5-2665- 2.40 GHz),8,5,8,8,8,20,8 QPI,32,3,7.282899
Intel Xeon E5-2643,3.3,X86_64,32,1,256,20480,1,1600,128,PC3-12800R,16,8,NovaScale T840 F3 (Intel Xeon E5-2643- 3.30 GHz),8,5,8,8,8,20,8 QPI,32,3,10.474267
Intel Xeon E5-2640,2.5,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale T840 F3 (Intel Xeon E5-2640- 2.50 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,9.28466
Intel Xeon E5-2660,2.2,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale T840 F3 (Intel Xeon E5-2660- 2.20 GHz),8,5,8,8,8,20,8 QPI,32,3,8.083241
Intel Xeon E5-2637,3,X86_64,32,1,256,10240,1,1600,128,PC3-12800R,8,4,NovaScale T840 F3 (Intel Xeon E5-2637- 3.00 GHz),8,5,8,8,8,0,8 QPI,32,3,19.875874
Intel Xeon E5-2650L,1.8,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale T840 F3 (Intel Xeon E5-2650L- 1.80 GHz),8,5,8,8,8,20,8 QPI,32,3,10.498257
Intel Xeon E5-2630L,2,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale T840 F3 (Intel Xeon E5-2630L- 2.00 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,11.09439
Intel Xeon E5-2650,2,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale T840 F3 (Intel Xeon E5-2650- 2.00 GHz),8,5,8,8,8,20,8 QPI,32,3,8.286942
Intel Xeon E5-2630,2.3,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R440 F3 (Intel Xeon E5-2630- 2.30 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,10.690397
Intel Xeon E5-2680,2.7,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale T840 F3 (Intel Xeon E5-2680- 2.70 GHz),8,5,8,8,8,20,8 QPI,32,3,6.67758
Intel Xeon E5-2670,2.6,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale T840 F3 (Intel Xeon E5-2670- 2.60 GHz),8,5,8,8,8,20,8 QPI,32,3,6.878632
Intel Xeon E5-2667,2.9,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale T840 F3 (Intel Xeon E5-2667- 2.90 GHz),8,5,8,8,8,20,8 QPI,32,3,8.276592
Intel Xeon E5-2665,2.4,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale T840 F3 (Intel Xeon E5-2665- 2.40 GHz),8,5,8,8,8,20,8 QPI,32,3,7.28176
Intel Xeon E5-2630L,2,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R440 F3 (Intel Xeon E5-2630L- 2.00 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,11.89332
Intel Xeon E5-2620,2,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,NovaScale R440 F3 (Intel Xeon E5-2620- 2.00 GHz),7.2,5,8,8,8,20,7.2 QPI,28.8,3,11.096433
Intel Xeon E5-2637,3,X86_64,32,1,256,10240,1,1600,128,PC3-12800R,8,4,NovaScale R460 F3 (Intel Xeon E5-2637- 3.00 GHz),8,5,8,8,8,0,8 QPI,32,3,20.878764
Intel Xeon E5-2660,2.2,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R460 F3 (Intel Xeon E5-2660- 2.20 GHz),8,5,8,8,8,20,8 QPI,32,3,7.483558
Intel Xeon E5-2660,2.2,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,NovaScale R440 F3 (Intel Xeon E5-2660- 2.20 GHz),8,5,8,8,8,20,8 QPI,32,3,7.484087
Intel Xeon E5-2637,3,X86_64,32,1,256,10240,1,1600,128,PC3-12800R,8,4,NovaScale R440 F3 (Intel Xeon E5-2637- 3.00 GHz),8,5,8,8,8,0,8 QPI,32,3,20.07878
Intel Xeon E5-2609,2.4,X86_64,32,1,256,20480,1,1600,128,PC3-12800R,8,8,NovaScale R440 F3 (Intel Xeon E5-2609- 2.40 GHz),6.4,5,8,8,8,20,6.4 QPI,25.6,3,15.496625
